index,data,is_discord
16115,5.06,N
16116,5.05,N
16117,5.05,N
16118,5.04,N
16119,5.03,N
16120,5.03,N
16121,5.02,N
16122,4.99,N
16123,4.97,N
16124,4.97,N
16125,4.99,N
16126,5,N
16127,5.01,N
16128,5,N
16129,4.97,N
16130,4.97,N
16131,4.98,N
16132,4.98,N
16133,4.97,N
16134,4.97,N
16135,4.96,N
16136,4.96,N
16137,4.96,N
16138,4.95,N
16139,4.96,N
16140,4.96,N
16141,4.96,N
16142,4.96,N
16143,4.97,N
16144,4.96,N
16145,4.95,N
16146,4.94,N
16147,4.95,N
16148,4.94,N
16149,4.95,N
16150,4.95,N
16151,4.93,N
16152,4.93,N
16153,4.92,N
16154,4.91,N
16155,4.91,N
16156,4.92,N
16157,4.91,N
16158,4.9,N
16159,4.91,N
16160,4.92,N
16161,4.93,N
16162,4.94,N
16163,4.94,N
16164,4.92,N
16165,4.9,N
16166,4.93,N
16167,4.94,N
16168,4.93,N
16169,4.92,N
16170,4.9,N
16171,4.89,N
16172,4.89,N
16173,4.89,N
16174,4.88,N
16175,4.89,N
16176,4.88,N
16177,4.88,N
16178,4.89,N
16179,4.89,N
16180,4.88,N
16181,4.88,N
16182,4.86,N
16183,4.87,N
16184,4.88,N
16185,4.89,N
16186,4.87,N
16187,4.86,N
16188,4.85,N
16189,4.85,N
16190,4.85,N
16191,4.85,N
16192,4.85,N
16193,4.84,N
16194,4.84,N
16195,4.84,N
16196,4.84,N
16197,4.85,N
16198,4.87,N
16199,4.85,N
16200,4.85,N
16201,4.84,N
16202,4.84,N
16203,4.86,N
16204,4.87,N
16205,4.86,N
16206,4.85,N
16207,4.81,N
16208,4.81,N
16209,4.84,N
16210,4.84,N
16211,4.84,N
16212,4.83,N
16213,4.82,N
16214,4.84,N
16215,4.88,N
16216,4.88,N
16217,4.87,N
16218,4.85,N
16219,4.84,N
16220,4.85,N
16221,4.86,N
16222,4.88,N
16223,4.88,N
16224,4.87,N
16225,4.86,N
16226,4.85,N
16227,4.87,N
16228,4.87,N
16229,4.86,N
16230,4.86,N
16231,4.85,N
16232,4.86,N
16233,4.88,N
16234,4.89,N
16235,4.89,N
16236,4.87,N
16237,4.87,N
16238,4.88,N
16239,4.9,N
16240,4.89,N
16241,4.88,N
16242,4.87,N
16243,4.85,N
16244,4.86,N
16245,4.86,N
16246,4.87,N
16247,4.85,N
16248,4.84,N
16249,4.85,N
16250,4.88,N
16251,4.91,N
16252,4.9,N
16253,4.89,N
16254,4.89,N
16255,4.87,N
16256,4.87,N
16257,4.85,N
16258,4.87,N
16259,4.89,N
16260,4.91,N
16261,4.9,N
16262,4.9,N
16263,4.89,N
16264,4.87,N
16265,4.87,N
16266,4.87,N
16267,4.88,N
16268,4.9,N
16269,4.9,N
16270,4.89,N
16271,4.87,N
16272,4.89,N
16273,4.87,N
16274,4.88,N
16275,4.89,N
16276,4.89,N
16277,4.88,N
16278,4.87,N
16279,4.87,N
16280,4.88,N
16281,4.88,N
16282,4.88,N
16283,4.87,N
16284,4.87,N
16285,4.87,N
16286,4.88,N
16287,4.88,N
16288,4.88,N
16289,4.86,N
16290,4.86,N
16291,4.88,N
16292,4.9,N
16293,4.91,N
16294,4.89,N
16295,4.86,N
16296,4.84,N
16297,4.85,N
16298,4.88,N
16299,4.9,N
16300,4.9,N
16301,4.88,N
16302,4.88,N
16303,4.86,N
16304,4.89,N
16305,4.89,N
16306,4.89,N
16307,4.89,N
16308,4.9,N
16309,4.91,N
16310,4.9,N
16311,4.93,N
16312,4.94,N
16313,4.94,N
16314,4.94,N
16315,4.94,N
16316,4.95,N
16317,4.98,N
16318,4.99,N
16319,5,N
16320,5.01,N
16321,5.02,N
16322,5.05,N
16323,5.06,N
16324,5.07,N
16325,5.08,N
16326,5.08,N
16327,5.07,N
16328,5.09,N
16329,5.09,N
16330,5.1,N
16331,5.11,N
16332,5.1,N
16333,5.09,N
16334,5.06,N
16335,5.02,N
16336,4.98,N
16337,4.93,N
16338,4.89,N
16339,4.85,N
16340,4.84,N
16341,4.84,N
16342,4.83,N
16343,4.82,N
16344,4.82,N
16345,4.81,N
16346,4.82,N
16347,4.85,N
16348,4.85,N
16349,4.85,N
16350,4.83,N
16351,4.82,N
16352,4.82,N
16353,4.83,N
16354,4.82,N
16355,4.81,N
16356,4.82,N
16357,4.83,N
16358,4.83,N
16359,4.84,N
16360,4.83,N
16361,4.81,N
16362,4.81,N
16363,4.81,N
16364,4.81,N
16365,4.82,N
16366,4.83,N
16367,4.82,N
16368,4.82,N
16369,4.8,N
16370,4.81,N
16371,4.82,N
16372,4.8,N
16373,4.8,N
16374,4.8,N
16375,4.83,N
16376,4.83,N
16377,4.82,N
16378,4.78,N
16379,4.77,N
16380,4.78,N
16381,4.8,N
16382,4.83,N
16383,4.83,N
16384,4.84,N
16385,4.82,N
16386,4.78,N
16387,4.7,N
16388,4.66,N
16389,4.63,N
16390,4.62,N
16391,4.61,N
16392,4.59,N
16393,4.56,N
16394,4.52,N
16395,4.47,N
16396,4.43,N
16397,4.39,N
16398,4.34,N
16399,4.3,N
16400,4.25,N
16401,4.22,N
16402,4.22,N
16403,4.2,N
16404,4.22,N
16405,4.27,N
16406,4.32,N
16407,4.36,N
16408,4.36,N
16409,4.4,N
16410,4.48,N
16411,4.57,N
16412,4.63,N
16413,4.68,N
16414,4.72,N
16415,4.76,N
16416,4.81,N
16417,4.84,N
16418,4.87,N
16419,4.87,N
16420,4.88,N
16421,4.87,N
16422,4.87,N
16423,4.87,N
16424,4.89,N
16425,4.9,N
16426,4.91,N
16427,4.89,N
16428,4.9,N
16429,4.9,N
16430,4.92,N
16431,4.93,N
16432,4.91,N
16433,4.92,N
16434,4.91,N
16435,4.91,N
16436,4.9,N
16437,4.91,N
16438,4.9,N
16439,4.91,N
16440,4.93,N
16441,4.92,N
16442,4.94,N
16443,4.94,N
16444,4.94,N
16445,4.94,N
16446,4.94,N
16447,4.94,N
16448,4.95,N
16449,4.95,N
16450,4.95,N
16451,4.96,N
16452,4.95,N
16453,4.94,N
16454,4.95,N
16455,4.95,N
16456,4.95,N
16457,4.95,N
16458,4.97,N
16459,4.96,N
16460,4.96,N
16461,4.97,N
16462,4.99,N
16463,5,N
16464,5,N
16465,4.99,N
16466,5,N
16467,5.02,N
16468,5.03,N
16469,5.03,N
16470,5.02,N
16471,5.02,N
16472,5.03,N
16473,5.03,N
16474,5.03,N
16475,5.03,N
16476,5.06,N
16477,5.07,N
16478,5.09,N
16479,5.08,N
16480,5.07,N
16481,5.08,N
16482,5.07,N
16483,5.07,N
16484,5.07,N
16485,5.09,N
16486,5.08,N
16487,5.08,N
16488,5.07,N
16489,5.06,N
16490,5.06,N
16491,5.08,N
16492,5.08,N
16493,5.06,N
16494,5.05,N
16495,5.03,N
16496,5.05,N
16497,5.05,N
16498,5.05,N
16499,5.04,N
16500,5.02,N
16501,5.02,N
16502,5.03,N
16503,5.04,N
16504,5.03,N
16505,5,N
16506,4.98,N
16507,4.96,N
16508,4.97,N
16509,4.98,N
16510,4.99,N
16511,4.98,N
16512,4.96,N
16513,4.94,N
16514,4.94,N
16515,4.95,N
16516,4.97,N
16517,4.96,N
16518,4.94,N
16519,4.93,N
16520,4.93,N
16521,4.94,N
16522,4.93,N
16523,4.92,N
16524,4.92,N
16525,4.94,N
16526,4.95,N
16527,4.95,N
16528,4.96,N
16529,4.94,N
16530,4.93,N
16531,4.9,N
16532,4.89,N
16533,4.89,N
16534,4.91,N
16535,4.94,N
16536,4.94,N
16537,4.94,N
16538,4.93,N
16539,4.94,N
16540,4.92,N
16541,4.91,N
16542,4.9,N
16543,4.91,N
16544,4.92,N
16545,4.92,N
16546,4.91,N
16547,4.9,N
16548,4.89,N
16549,4.91,N
16550,4.93,N
16551,4.94,N
16552,4.92,N
16553,4.91,N
16554,4.88,N
16555,4.88,N
16556,4.89,N
16557,4.89,N
16558,4.9,N
16559,4.89,N
16560,4.89,N
16561,4.88,N
16562,4.88,N
16563,4.88,N
16564,4.89,N
16565,4.89,N
16566,4.86,N
16567,4.86,N
16568,4.87,N
16569,4.86,N
16570,4.86,N
16571,4.85,N
16572,4.85,N
16573,4.85,N
16574,4.86,N
16575,4.87,N
16576,4.86,N
16577,4.84,N
16578,4.83,N
16579,4.82,N
16580,4.85,N
16581,4.87,N
16582,4.86,N
16583,4.85,N
16584,4.83,N
16585,4.83,N
16586,4.85,N
16587,4.85,N
16588,4.84,N
16589,4.85,N
16590,4.84,N
16591,4.83,N
16592,4.83,N
16593,4.84,N
16594,4.85,N
16595,4.87,N
16596,4.87,N
16597,4.88,N
16598,4.89,N
16599,4.91,N
16600,4.91,N
16601,4.88,N
16602,4.87,N
16603,4.86,N
16604,4.86,N
16605,4.86,N
16606,4.85,N
16607,4.88,N
16608,4.88,N
16609,4.88,N
16610,4.88,N
16611,4.91,N
16612,4.89,N
16613,4.89,N
16614,4.88,N
16615,4.88,N
16616,4.9,N
16617,4.9,N
16618,4.9,N
16619,4.89,N
16620,4.88,N
16621,4.87,N
16622,4.89,N
16623,4.9,N
16624,4.89,N
16625,4.9,N
16626,4.89,N
16627,4.89,N
16628,4.9,N
16629,4.92,N
16630,4.93,N
16631,4.91,N
16632,4.91,N
16633,4.91,N
16634,4.9,N
16635,4.9,N
16636,4.9,N
16637,4.92,N
16638,4.91,N
16639,4.9,N
16640,4.91,N
16641,4.92,N
16642,4.93,N
16643,4.93,N
16644,4.92,N
16645,4.91,N
16646,4.92,N
16647,4.93,N
16648,4.91,N
16649,4.93,N
16650,4.92,N
16651,4.91,N
16652,4.89,N
16653,4.88,N
16654,4.89,N
16655,4.93,N
16656,4.94,N
16657,4.93,N
16658,4.92,N
16659,4.92,N
16660,4.93,N
16661,4.94,N
16662,4.95,N
16663,4.94,N
16664,4.94,N
16665,4.94,N
16666,4.93,N
16667,4.92,N
16668,4.91,N
16669,4.9,N
16670,4.92,N
16671,4.92,N
16672,4.92,N
16673,4.91,N
16674,4.91,N
16675,4.9,N
16676,4.9,N
16677,4.92,N
16678,4.93,N
16679,4.92,N
16680,4.91,N
16681,4.91,N
16682,4.94,N
16683,4.94,N
16684,4.94,N
16685,4.93,N
16686,4.93,N
16687,4.93,N
16688,4.94,N
16689,4.94,N
16690,4.95,N
16691,4.95,N
16692,4.95,N
16693,4.96,N
16694,4.96,N
16695,4.97,N
16696,4.98,N
16697,5,N
16698,5,N
16699,5.01,N
16700,5.02,N
16701,5.03,N
16702,5.03,N
16703,5.04,N
16704,5.06,N
16705,5.09,N
16706,5.12,N
16707,5.15,N
16708,5.15,N
16709,5.14,N
16710,5.12,N
16711,5.14,N
16712,5.17,N
16713,5.19,N
16714,5.19,N
16715,5.17,N
16716,5.15,N
16717,5.12,N
16718,5.08,N
16719,5.05,N
16720,5.01,N
16721,4.96,N
16722,4.92,N
16723,4.88,N
16724,4.88,N
16725,4.9,N
16726,4.92,N
16727,4.9,N
16728,4.89,N
16729,4.89,N
16730,4.89,N
16731,4.89,N
16732,4.89,N
16733,4.87,N
16734,4.87,N
16735,4.85,N
16736,4.87,N
16737,4.88,N
16738,4.88,N
16739,4.89,N
16740,4.88,N
16741,4.86,N
16742,4.86,N
16743,4.87,N
16744,4.9,N
16745,4.91,N
16746,4.91,N
16747,4.9,N
16748,4.9,N
16749,4.9,N
16750,4.89,N
16751,4.88,N
16752,4.88,N
16753,4.88,N
16754,4.87,N
16755,4.87,N
16756,4.89,N
16757,4.91,N
16758,4.91,N
16759,4.89,N
16760,4.89,N
16761,4.9,N
16762,4.88,N
16763,4.87,N
16764,4.86,N
16765,4.9,N
16766,4.93,N
16767,4.93,N
16768,4.92,N
16769,4.92,N
16770,4.92,N
16771,4.86,N
16772,4.77,N
16773,4.71,N
16774,4.7,N
16775,4.69,N
16776,4.67,N
16777,4.66,N
16778,4.66,N
16779,4.62,N
16780,4.57,N
16781,4.53,N
16782,4.5,N
16783,4.45,N
16784,4.41,N
16785,4.37,N
16786,4.32,N
16787,4.3,N
16788,4.26,N
16789,4.25,N
16790,4.31,N
16791,4.39,N
16792,4.42,N
16793,4.43,N
16794,4.45,N
16795,4.53,N
16796,4.61,N
16797,4.69,N
16798,4.71,N
16799,4.74,N
16800,4.77,N
16801,4.82,N
16802,4.89,N
16803,4.93,N
16804,4.94,N
16805,4.96,N
16806,4.97,N
16807,4.97,N
16808,4.96,N
16809,4.97,N
16810,4.98,N
16811,4.99,N
16812,5.01,N
16813,4.99,N
16814,5.01,N
16815,5.01,N
16816,5.01,N
16817,5,N
16818,4.99,N
16819,4.98,N
16820,4.99,N
16821,5.01,N
16822,5.02,N
16823,5.01,N
16824,5,N
16825,5.01,N
16826,5.03,N
16827,5.02,N
16828,5.02,N
16829,5.01,N
16830,5.02,N
16831,5.01,N
16832,5.03,N
16833,5.04,N
16834,5.02,N
16835,5,N
16836,5.01,N
16837,5,N
16838,5.01,N
16839,5.05,N
16840,5.06,N
16841,5.07,N
16842,5.06,N
16843,5.06,N
16844,5.06,N
16845,5.07,N
16846,5.07,N
16847,5.07,N
16848,5.07,N
16849,5.07,N
16850,5.06,N
16851,5.08,N
16852,5.09,N
16853,5.1,N
16854,5.09,N
16855,5.09,N
16856,5.1,N
16857,5.1,N
16858,5.11,N
16859,5.1,N
16860,5.13,N
16861,5.13,N
16862,5.15,N
16863,5.13,N
16864,5.13,N
16865,5.13,N
16866,5.14,N
16867,5.14,N
16868,5.14,N
16869,5.15,N
16870,5.14,N
16871,5.13,N
16872,5.13,N
16873,5.14,N
16874,5.15,N
16875,5.16,N
16876,5.16,N
16877,5.15,N
16878,5.14,N
16879,5.13,N
16880,5.12,N
16881,5.14,N
16882,5.13,N
16883,5.13,N
16884,5.12,N
16885,5.11,N
16886,5.11,N
16887,5.1,N
16888,5.09,N
16889,5.06,N
16890,5.05,N
16891,5.05,N
16892,5.03,N
16893,5.05,N
16894,5.06,N
16895,5.06,N
16896,5.05,N
16897,5.03,N
16898,5.03,N
16899,5.05,N
16900,5.04,N
16901,5.02,N
16902,5.01,N
16903,5.01,N
16904,5.01,N
16905,5.02,N
16906,5,N
16907,4.99,N
16908,4.99,N
16909,4.99,N
16910,5,N
16911,5.01,N
16912,5.01,N
16913,5.01,N
16914,5.01,N
16915,5.01,N
16916,5.01,N
16917,5,N
16918,5,N
16919,5,N
16920,4.99,N
16921,4.98,N
16922,4.99,N
16923,5,N
16924,4.99,N
16925,4.96,N
16926,4.95,N
16927,4.98,N
16928,5,N
16929,5.01,N
16930,5,N
16931,4.99,N
16932,4.97,N
16933,4.97,N
16934,4.97,N
16935,4.98,N
16936,4.97,N
16937,4.96,N
16938,4.94,N
16939,4.97,N
16940,4.99,N
16941,4.98,N
16942,4.98,N
16943,4.97,N
16944,4.96,N
16945,4.94,N
16946,4.94,N
16947,4.92,N
16948,4.94,N
16949,4.96,N
16950,4.96,N
16951,4.94,N
16952,4.94,N
16953,4.94,N
16954,4.94,N
16955,4.93,N
16956,4.94,N
16957,4.93,N
16958,4.93,N
16959,4.93,N
16960,4.92,N
16961,4.92,N
16962,4.92,N
16963,4.92,N
16964,4.93,N
16965,4.93,N
16966,4.9,N
16967,4.89,N
16968,4.86,N
16969,4.88,N
16970,4.9,N
16971,4.91,N
16972,4.91,N
16973,4.9,N
16974,4.91,N
16975,4.92,N
16976,4.93,N
16977,4.92,N
16978,4.92,N
16979,4.9,N
16980,4.9,N
16981,4.89,N
16982,4.9,N
16983,4.9,N
16984,4.91,N
16985,4.91,N
16986,4.92,N
16987,4.92,N
16988,4.93,N
16989,4.93,N
16990,4.93,N
16991,4.92,N
16992,4.93,N
16993,4.91,N
16994,4.92,N
16995,4.93,N
16996,4.95,N
16997,4.94,N
16998,4.94,N
16999,4.92,N
17000,4.95,N
17001,4.96,N
17002,4.94,N
17003,4.94,N
17004,4.92,N
17005,4.93,N
17006,4.93,N
17007,4.96,N
17008,4.96,N
17009,4.94,N
17010,4.94,N
17011,4.92,N
17012,4.92,N
17013,4.92,N
17014,4.93,N
17015,4.93,N
17016,4.93,N
17017,4.93,N
17018,4.94,N
17019,4.95,N
17020,4.94,N
17021,4.93,N
17022,4.92,N
17023,4.93,N
17024,4.93,N
17025,4.95,N
17026,4.96,N
17027,4.97,N
17028,4.96,N
17029,4.95,N
17030,4.95,N
17031,4.96,N
17032,4.94,N
17033,4.94,N
17034,4.93,N
17035,4.93,N
17036,4.95,N
17037,4.96,N
17038,4.96,N
17039,4.95,N
17040,4.95,N
17041,4.96,N
17042,4.96,N
17043,4.96,N
17044,4.96,N
17045,4.96,N
17046,4.96,N
17047,4.96,N
17048,4.98,N
17049,4.97,N
17050,4.95,N
17051,4.94,N
17052,4.95,N
17053,4.96,N
17054,4.98,N
17055,4.98,N
17056,4.98,N
17057,4.96,N
17058,4.95,N
17059,4.92,N
17060,4.92,N
17061,4.95,N
17062,4.96,N
17063,5,N
17064,5,N
17065,4.99,N
17066,4.99,N
17067,5,N
17068,5.01,N
17069,5,N
17070,5,N
17071,5,N
17072,5.03,N
17073,5.04,N
17074,5.06,N
17075,5.07,N
17076,5.09,N
17077,5.09,N
17078,5.1,N
17079,5.12,N
17080,5.13,N
17081,5.14,N
17082,5.16,N
17083,5.14,N
17084,5.16,N
17085,5.17,N
17086,5.18,N
17087,5.19,N
17088,5.2,N
17089,5.18,N
17090,5.16,N
17091,5.14,N
17092,5.11,N
17093,5.08,N
17094,5.03,N
17095,4.99,N
17096,4.93,N
17097,4.91,N
17098,4.89,N
17099,4.87,N
17100,4.89,N
17101,4.89,N
17102,4.89,N
17103,4.9,N
17104,4.89,N
17105,4.91,N
17106,4.91,N
17107,4.92,N
17108,4.91,N
17109,4.91,N
17110,4.9,N
17111,4.89,N
17112,4.87,N
17113,4.9,N
17114,4.9,N
17115,4.92,N
17116,4.91,N
17117,4.89,N
17118,4.88,N
17119,4.87,N
17120,4.87,N
17121,4.87,N
17122,4.89,N
17123,4.9,N
17124,4.9,N
17125,4.89,N
17126,4.9,N
17127,4.91,N
17128,4.92,N
17129,4.9,N
17130,4.89,N
17131,4.88,N
17132,4.86,N
17133,4.89,N
17134,4.9,N
17135,4.88,N
17136,4.85,N
17137,4.81,N
17138,4.84,N
17139,4.88,N
17140,4.9,N
17141,4.91,N
17142,4.89,N
17143,4.88,N
17144,4.83,N
17145,4.74,N
17146,4.68,N
17147,4.66,N
17148,4.65,N
17149,4.64,N
17150,4.64,N
17151,4.61,N
17152,4.55,N
17153,4.51,N
17154,4.48,N
17155,4.46,N
17156,4.46,N
17157,4.42,N
17158,4.35,N
17159,4.3,N
17160,4.26,N
17161,4.27,N
17162,4.3,N
17163,4.34,N
17164,4.4,N
17165,4.41,N
17166,4.44,N
17167,4.51,N
17168,4.61,N
17169,4.68,N
17170,4.72,N
17171,4.76,N
17172,4.79,N
17173,4.85,N
17174,4.92,N
17175,4.96,N
17176,4.97,N
17177,4.97,N
17178,4.96,N
17179,4.95,N
17180,4.99,N
17181,5,N
17182,5.01,N
17183,4.99,N
17184,4.99,N
17185,4.98,N
17186,5,N
17187,5.01,N
17188,5,N
17189,5.02,N
17190,5.02,N
17191,5,N
17192,5,N
17193,5.02,N
17194,5.03,N
17195,5.03,N
17196,5.01,N
17197,5.01,N
17198,5.02,N
17199,5.03,N
17200,5.02,N
17201,5.01,N
17202,5.03,N
17203,5.04,N
17204,5.07,N
17205,5.07,N
17206,5.05,N
17207,5.04,N
17208,5.04,N
17209,5.04,N
17210,5.07,N
17211,5.07,N
17212,5.08,N
17213,5.06,N
17214,5.05,N
17215,5.04,N
17216,5.06,N
17217,5.08,N
17218,5.07,N
17219,5.07,N
17220,5.09,N
17221,5.09,N
17222,5.09,N
17223,5.09,N
17224,5.1,N
17225,5.11,N
17226,5.11,N
17227,5.11,N
17228,5.1,N
17229,5.12,N
17230,5.12,N
17231,5.14,N
17232,5.13,N
17233,5.13,N
17234,5.13,N
17235,5.14,N
17236,5.15,N
17237,5.17,N
17238,5.16,N
17239,5.16,N
17240,5.15,N
17241,5.16,N
17242,5.15,N
17243,5.17,N
17244,5.16,N
17245,5.15,N
17246,5.15,N
17247,5.15,N
17248,5.16,N
17249,5.15,N
17250,5.13,N
17251,5.13,N
17252,5.11,N
17253,5.12,N
17254,5.12,N
17255,5.1,N
17256,5.1,N
17257,5.1,N
17258,5.09,N
17259,5.07,N
17260,5.06,N
17261,5.07,N
17262,5.07,N
17263,5.05,N
17264,5.05,N
17265,5.04,N
17266,5.02,N
17267,5.01,N
17268,5.01,N
17269,5.01,N
17270,5.01,N
17271,5.03,N
17272,5.03,N
17273,5.01,N
17274,4.99,N
17275,4.98,N
17276,5,N
17277,5.01,N
17278,5,N
17279,4.99,N
17280,4.99,N
17281,4.98,N
17282,5,N
17283,5,N
17284,4.99,N
17285,4.99,N
17286,4.96,N
17287,4.96,N
17288,4.98,N
17289,4.99,N
17290,4.98,N
17291,4.96,N
17292,4.96,N
17293,4.98,N
17294,4.98,N
17295,4.99,N
17296,4.98,N
17297,4.97,N
17298,4.96,N
17299,4.94,N
17300,4.95,N
17301,4.97,N
17302,4.96,N
17303,4.96,N
17304,4.97,N
17305,4.96,N
17306,4.97,N
17307,4.96,N
17308,4.94,N
17309,4.92,N
17310,4.92,N
17311,4.95,N
17312,4.97,N
17313,4.96,N
17314,4.95,N
17315,4.93,N
17316,4.92,N
17317,4.91,N
17318,4.89,N
17319,4.91,N
17320,4.9,N
17321,4.92,N
17322,4.92,N
17323,4.9,N
17324,4.9,N
17325,4.9,N
17326,4.89,N
17327,4.89,N
17328,4.89,N
17329,4.89,N
17330,4.9,N
17331,4.92,N
17332,4.89,N
17333,4.87,N
17334,4.87,N
17335,4.85,N
17336,4.87,N
17337,4.92,N
17338,4.92,N
17339,4.92,N
17340,4.9,N
17341,4.89,N
17342,4.87,N
17343,4.87,N
17344,4.85,N
17345,4.86,N
17346,4.84,N
17347,4.85,N
17348,4.86,N
17349,4.86,N
17350,4.86,N
17351,4.86,N
17352,4.86,N
17353,4.86,N
17354,4.86,N
17355,4.86,N
17356,4.87,N
17357,4.88,N
17358,4.88,N
17359,4.88,N
17360,4.89,N
17361,4.9,N
17362,4.9,N
17363,4.88,N
17364,4.89,N
17365,4.88,N
17366,4.89,N
17367,4.91,N
17368,4.89,N
17369,4.89,N
17370,4.89,N
17371,4.88,N
17372,4.87,N
17373,4.87,N
17374,4.88,N
17375,4.88,N
17376,4.89,N
17377,4.91,N
17378,4.9,N
17379,4.92,N
17380,4.91,N
17381,4.9,N
17382,4.89,N
17383,4.89,N
17384,4.89,N
17385,4.89,N
17386,4.89,N
17387,4.91,N
17388,4.9,N
17389,4.9,N
17390,4.88,N
17391,4.9,N
17392,4.92,N
17393,4.91,N
17394,4.9,N
17395,4.89,N
17396,4.89,N
17397,4.91,N
17398,4.9,N
17399,4.89,N
17400,4.89,N
17401,4.89,N
17402,4.9,N
17403,4.9,N
17404,4.9,N
17405,4.89,N
17406,4.9,N
17407,4.89,N
17408,4.9,N
17409,4.9,N
17410,4.91,N
17411,4.9,N
17412,4.9,N
17413,4.9,N
17414,4.9,N
17415,4.91,N
17416,4.9,N
17417,4.89,N
17418,4.88,N
17419,4.86,N
17420,4.88,N
17421,4.9,N
17422,4.88,N
17423,4.89,N
17424,4.9,N
17425,4.89,N
17426,4.93,N
17427,4.95,N
17428,4.94,N
17429,4.93,N
17430,4.92,N
17431,4.9,N
17432,4.91,N
17433,4.92,N
17434,4.92,N
17435,4.92,N
17436,4.91,N
17437,4.89,N
17438,4.91,N
17439,4.91,N
17440,4.91,N
17441,4.93,N
17442,4.94,N
17443,4.94,N
17444,4.97,N
17445,4.98,N
17446,4.97,N
17447,4.97,N
17448,4.98,N
17449,5,N
17450,5.02,N
17451,5.05,N
17452,5.07,N
17453,5.07,N
17454,5.07,N
17455,5.08,N
17456,5.1,N
17457,5.11,N
17458,5.11,N
17459,5.12,N
17460,5.12,N
17461,5.12,N
17462,5.14,N
17463,5.15,N
17464,5.13,N
17465,5.11,N
17466,5.07,N
17467,5.01,N
17468,4.97,N
17469,4.94,N
17470,4.91,N
17471,4.86,N
17472,4.83,N
17473,4.83,N
17474,4.85,N
17475,4.88,N
17476,4.87,N
17477,4.85,N
17478,4.84,N
17479,4.83,N
17480,4.84,N
17481,4.86,N
17482,4.85,N
17483,4.85,N
17484,4.83,N
17485,4.84,N
17486,4.86,N
17487,4.87,N
17488,4.85,N
17489,4.84,N
17490,4.83,N
17491,4.82,N
17492,4.84,N
17493,4.85,N
17494,4.85,N
17495,4.85,N
17496,4.85,N
17497,4.83,N
17498,4.84,N
17499,4.84,N
17500,4.85,N
17501,4.85,N
17502,4.85,N
17503,4.84,N
17504,4.83,N
17505,4.82,N
17506,4.82,N
17507,4.82,N
17508,4.82,N
17509,4.8,N
17510,4.79,N
17511,4.77,N
17512,4.76,N
17513,4.78,N
17514,4.77,N
17515,4.76,N
17516,4.76,N
17517,4.75,N
17518,4.69,N
17519,4.62,N
17520,4.56,N
17521,4.53,N
17522,4.52,N
17523,4.51,N
17524,4.51,N
17525,4.49,N
17526,4.45,N
17527,4.41,N
17528,4.37,N
17529,4.34,N
17530,4.3,N
17531,4.28,N
17532,4.24,N
17533,4.19,N
17534,4.18,N
17535,4.19,N
17536,4.24,N
17537,4.31,N
17538,4.35,N
17539,4.37,N
17540,4.39,N
17541,4.47,N
17542,4.55,N
17543,4.61,N
17544,4.65,N
17545,4.7,N
17546,4.74,N
17547,4.8,N
17548,4.85,N
17549,4.87,N
17550,4.89,N
17551,4.89,N
17552,4.91,N
17553,4.9,N
17554,4.9,N
17555,4.9,N
17556,4.89,N
17557,4.9,N
17558,4.92,N
17559,4.97,N
17560,4.97,N
17561,4.95,N
17562,4.95,N
17563,4.95,N
17564,4.97,N
17565,4.99,N
17566,4.99,N
17567,4.97,N
17568,4.95,N
17569,4.96,N
17570,4.95,N
17571,4.95,N
17572,4.94,N
17573,4.95,N
17574,4.96,N
17575,4.92,N
17576,4.91,N
17577,4.93,N
17578,4.96,N
17579,5,N
17580,5.04,N
17581,5.05,N
17582,5.05,N
17583,5.04,N
17584,5.02,N
17585,5.01,N
17586,4.98,N
17587,4.98,N
17588,5.01,N
17589,5.06,N
17590,5.05,N
17591,5.04,N
17592,5.04,N
17593,5.04,N
17594,5.07,N
17595,5.09,N
17596,5.1,N
17597,5.09,N
17598,5.08,N
17599,5.07,N
17600,5.06,N
17601,5.09,N
17602,5.1,N
17603,5.1,N
17604,5.09,N
17605,5.1,N
17606,5.11,N
17607,5.12,N
17608,5.13,N
17609,5.11,N
17610,5.13,N
17611,5.13,N
17612,5.13,N
17613,5.14,N
17614,5.15,N
17615,5.13,N
17616,5.12,N
17617,5.12,N
17618,5.13,N
17619,5.13,N
17620,5.15,N
17621,5.14,N
17622,5.13,N
17623,5.14,N
17624,5.16,N
17625,5.18,N
17626,5.16,N
17627,5.14,N
17628,5.1,N
17629,5.08,N
17630,5.1,N
17631,5.14,N
17632,5.13,N
17633,5.11,N
17634,5.1,N
17635,5.11,N
17636,5.1,N
17637,5.08,N
17638,5.04,N
17639,5.06,N
17640,5.1,N
17641,5.11,N
17642,5.09,N
17643,5.07,N
17644,5.04,N
17645,5.02,N
17646,5.02,N
17647,5.01,N
17648,5.02,N
17649,5.04,N
17650,5.03,N
17651,5.01,N
17652,4.99,N
17653,5,N
17654,5.02,N
17655,5.02,N
17656,5,N
17657,4.97,N
17658,4.95,N
17659,4.96,N
17660,4.97,N
17661,4.97,N
17662,4.96,N
17663,4.95,N
17664,4.96,N
17665,4.97,N
17666,4.97,N
17667,4.98,N
17668,4.98,N
17669,4.98,N
17670,4.96,N
17671,4.95,N
17672,4.95,N
17673,4.96,N
17674,4.95,N
17675,4.95,N
17676,4.91,N
17677,4.9,N
